RSI5,RSI30,CCI,GRID_SIZE,GRID_DISTANCE,PROFIT_TARGET,OFFSET,Trades,ProfitNet,ActualCash
50,60,100,30,0.08,0.006,0.0001,3,-23.5785,9976.42
50,55,0,15,0.08,0.008,0.001,1,-60.6493,9939.35
45,40,50,25,0.08,0.002,0.0001,6,11.2456,10011.25
50,45,-50,30,0.08,0.004,0.0001,4,-1.0338,9998.97
40,45,-100,30,0.08,0.008,0.0001,1,-21.4524,9978.55
40,45,-150,10,0.08,0.008,0.0005,1,-65.1236,9934.88
50,60,-200,30,0.08,0.006,0.0005,4,1.5261,10001.53
45,55,0,10,0.08,0.002,0.0005,2,-41.0899,9958.91
45,55,-200,25,0.08,0.006,0.001,4,2.5397,10002.54
50,55,50,20,0.08,0.008,0.0005,4,-27.5681,9972.43
45,60,-200,20,0.08,0.002,0.0001,5,2.7892,10002.79
40,55,100,30,0.08,0.004,0.0001,5,-6.3207,9993.68
50,60,0,10,0.08,0.008,0.001,1,-92.1572,9907.84
50,40,0,20,0.08,0.006,0.0001,5,27.5102,10027.51
50,45,-50,25,0.08,0.008,0.0001,1,-25.7428,9974.26
45,45,-150,20,0.08,0.008,0.001,1,-32.0776,9967.92
45,45,50,10,0.08,0.008,0.0001,1,-64.3571,9935.64
50,55,-200,30,0.08,0.004,0.0005,4,1.2095,10001.21
50,55,100,25,0.08,0.002,0.0001,5,-14.0187,9985.98
50,45,50,25,0.08,0.002,0.0001,8,6.3806,10006.38
50,40,-200,15,0.08,0.006,0.0001,5,30.9656,10030.97
40,50,-200,20,0.08,0.004,0.001,5,9.936,10009.94
45,45,-150,20,0.08,0.008,0.0005,1,-32.5618,9967.44
40,60,50,10,0.08,0.002,0.0001,6,-34.2686,9965.73
45,60,-200,25,0.08,0.004,0.001,5,6.593,10006.59
40,50,-100,25,0.08,0.006,0.0005,1,-15.194,9984.81
45,40,-150,20,0.08,0.006,0.0005,5,23.7058,10023.71
45,55,50,15,0.08,0.008,0.001,3,-14.4329,9985.57
50,60,-50,10,0.08,0.004,0.0001,1,-43.6712,9956.33
40,50,50,15,0.08,0.002,0.001,10,6.6904,10006.69
40,45,100,15,0.08,0.002,0.0005,8,8.5518,10008.55
50,45,50,15,0.08,0.004,0.0005,4,-1.0012,9999.0
45,40,0,25,0.08,0.002,0.0005,6,11.8877,10011.89
45,50,-50,20,0.08,0.002,0.001,6,-2.5378,9997.46
45,55,-150,10,0.08,0.004,0.001,1,-38.3737,9961.63
50,60,-200,10,0.08,0.008,0.0005,4,53.4466,10053.45
40,55,-200,30,0.08,0.002,0.0001,5,2.9883,10002.99
45,45,-100,25,0.08,0.006,0.0001,4,3.3997,10003.4
45,45,-200,25,0.08,0.004,0.001,5,6.593,10006.59
50,60,-150,20,0.08,0.002,0.001,5,-3.274,9996.73
40,55,-200,25,0.08,0.008,0.0001,4,20.41,10020.41
45,60,50,10,0.08,0.002,0.0005,6,-28.8961,9971.1
45,60,-200,25,0.08,0.006,0.001,4,2.5397,10002.54
45,60,50,10,0.08,0.004,0.001,5,-23.885,9976.11
45,45,-200,10,0.08,0.006,0.0005,4,4.3452,10004.35
50,45,-150,30,0.08,0.006,0.0005,4,1.6687,10001.67
40,40,-50,10,0.08,0.008,0.0001,4,2.3033,10002.3
40,45,50,15,0.08,0.004,0.001,6,12.6897,10012.69
45,50,0,25,0.08,0.004,0.001,1,-15.3495,9984.65
50,60,-200,25,0.08,0.006,0.001,4,2.2529,10002.25
50,60,0,10,0.08,0.004,0.0005,2,-40.98,9959.02
50,50,-200,25,0.08,0.008,0.0005,4,21.3786,10021.38
50,45,-100,25,0.08,0.006,0.0001,4,3.3997,10003.4
50,40,0,20,0.08,0.002,0.001,5,14.2342,10014.23
40,40,100,25,0.08,0.002,0.001,5,10.6896,10010.69
50,40,-200,15,0.08,0.004,0.001,4,16.6804,10016.68
45,40,-50,20,0.08,0.002,0.0001,6,14.057,10014.06
45,60,0,20,0.08,0.008,0.0005,1,-46.5558,9953.44
50,55,50,25,0.08,0.006,0.0005,5,-6.7584,9993.24
50,55,-100,30,0.08,0.004,0.0005,1,-14.4295,9985.57
50,50,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
40,50,-200,25,0.08,0.004,0.0005,4,0.7401,10000.74
45,55,-100,30,0.08,0.002,0.001,1,-14.2699,9985.73
40,50,0,15,0.08,0.004,0.001,1,-25.0023,9975.0
50,45,100,15,0.08,0.006,0.001,4,8.8103,10008.81
50,45,100,20,0.08,0.002,0.0001,8,7.9758,10007.98
45,50,100,10,0.08,0.004,0.0001,2,-33.2432,9966.76
50,45,100,25,0.08,0.004,0.0005,4,-0.6007,9999.4
40,40,100,10,0.08,0.008,0.0005,4,5.1057,10005.11
45,50,50,25,0.08,0.004,0.001,2,-13.58,9986.42
40,40,100,30,0.08,0.008,0.001,4,17.7348,10017.73
40,55,50,20,0.08,0.008,0.0005,4,-21.2661,9978.73
45,50,-200,20,0.08,0.004,0.001,5,8.2412,10008.24
50,50,0,15,0.08,0.004,0.0001,1,-26.1595,9973.84
50,45,0,15,0.08,0.004,0.0005,4,-1.0012,9999.0
45,50,-50,25,0.08,0.006,0.001,1,-15.3495,9984.65
45,60,50,30,0.08,0.002,0.001,6,-9.1992,9990.8
45,55,50,20,0.08,0.004,0.001,3,-20.422,9979.58
50,45,50,25,0.08,0.002,0.001,9,5.4753,10005.48
40,50,-100,15,0.08,0.002,0.0005,6,-1.2632,9998.74
40,50,-50,20,0.08,0.008,0.0005,1,-18.9924,9981.01
50,60,100,10,0.08,0.008,0.0005,2,-132.8851,9867.11
45,50,0,25,0.08,0.008,0.0005,1,-15.5419,9984.46
45,50,-150,30,0.08,0.008,0.0001,1,-13.0798,9986.92
50,60,-200,20,0.08,0.002,0.001,6,6.4696,10006.47
45,50,-200,30,0.08,0.006,0.0005,4,1.4484,10001.45
40,50,50,25,0.08,0.004,0.001,2,-13.2318,9986.77
40,55,100,10,0.08,0.008,0.0005,4,-52.3469,9947.65
45,50,50,30,0.08,0.002,0.0001,4,-9.206,9990.79
45,60,50,15,0.08,0.004,0.0005,5,-13.9728,9986.03
50,50,-50,30,0.08,0.002,0.0005,3,-10.3555,9989.64
50,45,50,30,0.08,0.008,0.0005,1,-21.1942,9978.81
40,40,50,15,0.08,0.006,0.0001,5,36.6802,10036.68
40,50,0,25,0.08,0.006,0.0001,1,-15.3479,9984.65
50,45,-150,15,0.08,0.002,0.0001,6,10.026,10010.03
45,60,-150,25,0.08,0.004,0.0005,1,-15.5419,9984.46
50,50,-150,25,0.08,0.002,0.0005,6,-2.0755,9997.92
50,55,-200,25,0.08,0.002,0.0001,5,2.2313,10002.23
50,45,50,30,0.08,0.008,0.001,1,-20.8711,9979.13
50,40,-50,10,0.08,0.006,0.001,4,37.09,10037.09
45,45,-150,20,0.08,0.004,0.001,5,8.7863,10008.79
50,55,50,30,0.08,0.008,0.0005,4,-18.3787,9981.62
45,50,0,25,0.08,0.004,0.0001,1,-15.6957,9984.3
45,40,50,30,0.08,0.004,0.0001,5,10.3323,10010.33
50,55,0,25,0.08,0.004,0.0005,2,-15.7155,9984.28
45,60,-50,30,0.08,0.004,0.0005,1,-14.4295,9985.57
45,40,50,30,0.08,0.006,0.0005,5,13.9633,10013.96
45,60,-150,30,0.08,0.002,0.001,5,-2.1827,9997.82
40,40,-100,15,0.08,0.004,0.0005,5,21.2325,10021.23
45,50,-150,15,0.08,0.004,0.001,1,-25.5825,9974.42
45,45,-50,15,0.08,0.002,0.0005,8,8.384,10008.38
40,50,-200,30,0.08,0.008,0.0001,4,17.0083,10017.01
50,40,-200,30,0.08,0.006,0.0001,5,15.4828,10015.48
45,45,-200,10,0.08,0.002,0.0001,5,5.5783,10005.58
50,40,50,15,0.08,0.004,0.001,4,20.8646,10020.86
45,60,-150,25,0.08,0.008,0.001,1,-15.3495,9984.65
50,60,-200,25,0.08,0.004,0.001,5,7.4948,10007.49
50,55,50,25,0.08,0.002,0.0005,7,-9.8405,9990.16
50,50,50,20,0.08,0.008,0.0001,2,-10.8103,9989.19
45,60,-100,20,0.08,0.008,0.001,1,-21.4048,9978.6
40,55,-100,15,0.08,0.004,0.0005,1,-26.1204,9973.88
50,45,-150,30,0.08,0.004,0.0001,5,2.2022,10002.2
40,50,100,10,0.08,0.008,0.0005,2,-19.5588,9980.44
40,60,50,10,0.08,0.004,0.0005,5,-21.2374,9978.76
40,40,0,15,0.08,0.006,0.0001,5,36.6802,10036.68
50,45,0,30,0.08,0.006,0.0001,4,3.1293,10003.13
40,55,50,10,0.08,0.002,0.001,4,-37.7851,9962.21
50,45,0,10,0.08,0.006,0.001,4,13.2154,10013.22
45,55,0,15,0.08,0.002,0.0001,2,-27.9157,9972.08
50,55,50,10,0.08,0.008,0.0001,4,-57.5144,9942.49
45,55,-150,10,0.08,0.008,0.0005,1,-38.8548,9961.15
40,50,100,25,0.08,0.004,0.0005,2,-13.5782,9986.42
45,55,-200,15,0.08,0.008,0.0005,4,35.631,10035.63
40,55,100,30,0.08,0.002,0.001,3,-14.117,9985.88
45,55,-200,10,0.08,0.002,0.0005,6,11.2215,10011.22
50,60,-50,15,0.08,0.004,0.0001,1,-29.1142,9970.89
45,60,-150,15,0.08,0.008,0.001,1,-25.5825,9974.42
50,55,-100,20,0.08,0.006,0.001,1,-21.4048,9978.6
40,50,0,30,0.08,0.004,0.0001,1,-12.7899,9987.21
40,60,-200,15,0.08,0.006,0.0001,4,9.7102,10009.71
50,55,-200,10,0.08,0.002,0.0001,5,5.5783,10005.58
45,60,-100,15,0.08,0.006,0.0001,1,-29.1142,9970.89
50,55,-50,15,0.08,0.008,0.001,1,-28.5398,9971.46
45,45,-200,30,0.08,0.002,0.001,6,4.5118,10004.51
40,55,-100,25,0.08,0.002,0.001,7,-0.2082,9999.79
45,55,100,25,0.08,0.008,0.0001,4,-26.0775,9973.92
45,45,0,25,0.08,0.006,0.001,4,5.2862,10005.29
50,60,-100,15,0.08,0.008,0.001,1,-28.5398,9971.46
45,40,-150,10,0.08,0.004,0.001,4,30.7271,10030.73
50,60,-50,10,0.08,0.006,0.0001,1,-43.6712,9956.33
50,60,50,30,0.08,0.004,0.0005,5,-8.1896,9991.81
40,60,50,25,0.08,0.004,0.0001,5,-8.3483,9991.65
45,40,-50,10,0.08,0.004,0.001,4,31.2968,10031.3
50,50,-100,15,0.08,0.002,0.001,2,-21.889,9978.11
40,50,-150,15,0.08,0.008,0.0001,1,-25.5798,9974.42
45,60,-150,15,0.08,0.004,0.0005,1,-25.9032,9974.1
45,60,-50,20,0.08,0.002,0.0005,1,-21.6443,9978.36
50,60,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
40,50,100,15,0.08,0.006,0.0005,2,-21.0574,9978.94
45,50,-50,25,0.08,0.002,0.001,6,-2.0302,9997.97
40,50,50,25,0.08,0.006,0.0005,2,-12.6345,9987.37
45,45,100,10,0.08,0.006,0.0005,4,11.3926,10011.39
50,40,0,10,0.08,0.002,0.001,5,28.4685,10028.47
50,55,50,15,0.08,0.004,0.0005,5,-15.2425,9984.76
45,60,50,10,0.08,0.006,0.0005,3,-71.094,9928.91
40,60,50,15,0.08,0.008,0.0005,2,-82.126,9917.87
40,55,-200,25,0.08,0.002,0.001,6,6.77,10006.77
40,60,0,25,0.08,0.008,0.0001,1,-35.7078,9964.29
40,55,-100,30,0.08,0.002,0.0001,1,-13.1883,9986.81
45,40,-50,15,0.08,0.004,0.0001,5,20.6646,10020.66
50,40,-200,10,0.08,0.006,0.0001,5,46.4483,10046.45
45,60,-200,25,0.08,0.008,0.001,4,8.0136,10008.01
45,50,50,15,0.08,0.004,0.001,2,-22.6333,9977.37
45,50,-200,15,0.08,0.004,0.0001,4,1.8289,10001.83
50,45,100,30,0.08,0.008,0.0001,1,-21.4524,9978.55
40,50,50,25,0.08,0.002,0.001,10,4.0143,10004.01
50,60,-150,15,0.08,0.006,0.001,1,-25.5825,9974.42
45,40,0,10,0.08,0.006,0.001,4,37.09,10037.09
50,40,100,30,0.08,0.006,0.0005,5,13.9633,10013.96
45,40,-100,10,0.08,0.004,0.0005,5,31.8488,10031.85
50,40,-200,10,0.08,0.008,0.0001,4,28.6809,10028.68
45,55,50,10,0.08,0.008,0.0001,4,-55.9015,9944.1
45,60,-50,30,0.08,0.006,0.0001,1,-14.5571,9985.44
50,60,-100,20,0.08,0.008,0.0005,1,-21.6443,9978.36
45,50,100,30,0.08,0.004,0.0005,2,-11.6052,9988.39
50,45,-200,10,0.08,0.006,0.001,4,5.6323,10005.63
45,60,-100,10,0.08,0.008,0.0005,1,-43.2885,9956.71
50,40,100,30,0.08,0.002,0.0001,6,9.3713,10009.37
45,50,50,30,0.08,0.006,0.0005,2,-10.8187,9989.18
40,45,-100,30,0.08,0.008,0.001,1,-20.8711,9979.13
40,50,50,30,0.08,0.002,0.0005,9,2.1888,10002.19
50,60,-100,30,0.08,0.008,0.001,1,-14.2699,9985.73
45,60,0,30,0.08,0.004,0.001,2,-12.5457,9987.45
45,60,-100,15,0.08,0.002,0.0001,1,-29.1142,9970.89
50,40,0,10,0.08,0.006,0.0001,5,55.0203,10055.02
40,40,50,15,0.08,0.008,0.001,4,35.4696,10035.47
45,60,50,20,0.08,0.002,0.0001,6,-14.854,9985.15
50,50,-50,15,0.08,0.002,0.0005,3,-20.711,9979.29
40,60,-100,10,0.08,0.008,0.001,1,-38.6997,9961.3
45,60,100,10,0.08,0.008,0.0001,2,-134.4321,9865.57
40,50,-50,20,0.08,0.006,0.0001,1,-19.1849,9980.82
45,50,-100,10,0.08,0.002,0.0005,2,-32.724,9967.28
40,60,0,25,0.08,0.006,0.0001,1,-35.7078,9964.29
50,55,100,30,0.08,0.008,0.001,4,-21.6895,9978.31
50,60,50,25,0.08,0.006,0.0005,3,-28.4376,9971.56
45,55,-200,20,0.08,0.006,0.0005,4,2.1726,10002.17
45,40,-150,25,0.08,0.008,0.0005,4,5.4143,10005.41
40,50,0,20,0.08,0.006,0.0001,1,-19.1849,9980.82
50,40,-200,20,0.08,0.002,0.0001,5,6.8301,10006.83
45,40,-50,15,0.08,0.008,0.0005,4,3.4038,10003.4
45,45,50,20,0.08,0.006,0.0005,4,5.6963,10005.7
40,50,0,20,0.08,0.006,0.001,1,-18.7517,9981.25
50,45,50,10,0.08,0.008,0.0005,1,-63.5825,9936.42
40,45,-200,20,0.08,0.004,0.0001,4,1.3716,10001.37
45,45,-200,10,0.08,0.002,0.0005,6,11.2215,10011.22
45,50,-150,20,0.08,0.008,0.0005,1,-19.4274,9980.57
50,60,-150,30,0.08,0.004,0.0001,1,-13.0798,9986.92
40,50,-100,15,0.08,0.006,0.001,1,-25.0023,9975.0
40,50,-100,20,0.08,0.008,0.0001,1,-19.1849,9980.82
40,40,-50,20,0.08,0.004,0.0001,5,15.4984,10015.5
45,45,-50,25,0.08,0.006,0.0005,4,4.557,10004.56
45,55,50,25,0.08,0.008,0.001,3,-8.6597,9991.34
45,60,50,30,0.08,0.004,0.0005,5,-6.9864,9993.01
40,50,-150,20,0.08,0.002,0.0001,6,-0.6344,9999.37
45,45,-150,20,0.08,0.008,0.0001,1,-32.9488,9967.05
40,50,-150,30,0.08,0.004,0.001,1,-12.5011,9987.5
50,40,0,15,0.08,0.006,0.0001,5,36.6802,10036.68
50,60,-150,15,0.08,0.004,0.001,1,-25.5825,9974.42
40,60,-200,15,0.08,0.002,0.0001,5,5.9766,10005.98
50,55,-100,10,0.08,0.004,0.0001,1,-43.6712,9956.33
50,45,50,20,0.08,0.004,0.0001,4,-1.5507,9998.45
50,45,50,20,0.08,0.006,0.001,4,6.6077,10006.61
50,55,50,15,0.08,0.008,0.001,4,-36.5779,9963.42
45,45,0,20,0.08,0.006,0.0001,4,4.6939,10004.69
45,50,-50,25,0.08,0.002,0.0005,2,-13.1772,9986.82
50,60,-200,15,0.08,0.006,0.001,4,3.7548,10003.75
50,50,-100,15,0.08,0.004,0.0005,1,-25.9032,9974.1
50,50,-200,20,0.08,0.004,0.001,5,9.3685,10009.37
45,40,-100,20,0.08,0.008,0.0005,4,2.5528,10002.55
45,60,-50,25,0.08,0.008,0.0001,1,-17.4685,9982.53
50,55,-50,20,0.08,0.002,0.0005,1,-21.6443,9978.36
50,40,-150,15,0.08,0.002,0.0001,5,17.2827,10017.28
40,55,100,25,0.08,0.008,0.0005,4,-20.9388,9979.06
45,45,-100,20,0.08,0.008,0.0005,1,-31.7912,9968.21
45,60,-200,30,0.08,0.002,0.0005,6,3.7405,10003.74
45,55,0,10,0.08,0.006,0.0005,2,-37.3751,9962.62
50,50,0,15,0.08,0.002,0.001,3,-20.2496,9979.75
40,60,0,20,0.08,0.004,0.0005,2,-17.3119,9982.69
50,60,-200,25,0.08,0.006,0.0001,4,5.9193,10005.92
45,45,-100,20,0.08,0.002,0.0001,7,7.5927,10007.59
50,50,-150,25,0.08,0.004,0.0001,1,-15.6957,9984.3
45,50,-100,25,0.08,0.002,0.0001,2,-13.4044,9986.6
45,60,-100,30,0.08,0.002,0.0001,1,-14.5571,9985.44
50,40,-200,20,0.08,0.008,0.001,4,39.3495,10039.35
40,55,-200,30,0.08,0.006,0.0005,4,1.4484,10001.45
50,40,-100,30,0.08,0.002,0.0001,6,9.3713,10009.37
45,45,-100,10,0.08,0.004,0.001,7,26.1468,10026.15
40,40,0,10,0.08,0.002,0.001,5,26.724,10026.72
45,55,50,30,0.08,0.008,0.0005,4,-17.8409,9982.16
45,50,-50,20,0.08,0.004,0.0005,1,-19.4274,9980.57
40,40,100,10,0.08,0.006,0.0001,5,55.0203,10055.02
45,45,-100,20,0.08,0.006,0.0005,4,5.2519,10005.25
50,45,-200,20,0.08,0.004,0.0005,4,1.8142,10001.81
50,55,-150,10,0.08,0.004,0.001,1,-38.3737,9961.63
50,50,50,15,0.08,0.004,0.0001,2,-22.1621,9977.84
45,50,-150,20,0.08,0.002,0.0005,6,-2.5944,9997.41
50,40,-150,30,0.08,0.008,0.0001,4,3.4434,10003.44
50,60,50,20,0.08,0.004,0.001,5,-11.0984,9988.9
50,60,-200,10,0.08,0.008,0.001,4,54.6687,10054.67
40,40,-100,20,0.08,0.006,0.001,4,18.545,10018.55
45,55,100,15,0.08,0.006,0.001,3,-22.2888,9977.71
45,55,100,30,0.08,0.006,0.0001,4,-21.9947,9978.01
40,45,0,30,0.08,0.008,0.0001,1,-21.4524,9978.55
40,60,-200,20,0.08,0.006,0.0005,4,2.1726,10002.17
45,55,0,15,0.08,0.002,0.0005,2,-27.3932,9972.61
45,60,50,25,0.08,0.002,0.001,6,-11.0391,9988.96
40,45,50,10,0.08,0.002,0.0001,8,14.9206,10014.92
50,60,-100,15,0.08,0.006,0.001,1,-28.5398,9971.46
50,50,-50,30,0.08,0.002,0.001,3,-10.1248,9989.88
40,40,-100,20,0.08,0.004,0.0005,5,15.9244,10015.92
50,40,-200,15,0.08,0.002,0.001,5,11.7135,10011.71
40,55,100,10,0.08,0.006,0.0001,4,-56.5393,9943.46
50,55,-150,30,0.08,0.008,0.0001,1,-13.0798,9986.92
50,45,-200,10,0.08,0.006,0.0001,4,14.7983,10014.8
50,60,100,25,0.08,0.008,0.0001,2,-53.7728,9946.23
45,60,-50,15,0.08,0.006,0.001,1,-28.5398,9971.46
45,50,-100,10,0.08,0.006,0.0005,1,-38.8548,9961.15
45,60,-100,25,0.08,0.004,0.0005,1,-17.3154,9982.68
50,55,0,30,0.08,0.008,0.001,1,-30.3247,9969.68
45,60,-200,15,0.08,0.002,0.0005,6,7.481,10007.48
50,45,0,30,0.08,0.008,0.001,1,-20.8711,9979.13
45,55,-50,30,0.08,0.004,0.0001,1,-14.5571,9985.44
50,45,-150,25,0.08,0.004,0.001,5,7.029,10007.03
40,40,-200,25,0.08,0.002,0.0005,6,7.769,10007.77
50,50,50,15,0.08,0.008,0.0001,2,-14.4137,9985.59
50,40,-150,15,0.08,0.002,0.0005,5,18.0856,10018.09
45,40,100,10,0.08,0.006,0.001,4,37.09,10037.09
50,55,0,15,0.08,0.002,0.001,2,-26.7396,9973.26
45,60,-200,15,0.08,0.008,0.0005,4,35.631,10035.63
40,55,-150,30,0.08,0.004,0.0005,1,-12.6616,9987.34
50,50,0,15,0.08,0.008,0.0005,1,-25.9032,9974.1
40,60,-50,10,0.08,0.002,0.0005,5,-9.9702,9990.03
45,45,-150,25,0.08,0.008,0.0005,1,-26.0495,9973.95
50,55,-100,30,0.08,0.002,0.001,1,-14.2699,9985.73
50,45,100,15,0.08,0.004,0.0001,4,-2.0676,9997.93
40,60,50,25,0.08,0.006,0.0005,3,-26.5949,9973.41
50,45,50,20,0.08,0.008,0.0001,1,-32.1785,9967.82
45,60,-150,10,0.08,0.004,0.0005,1,-38.8548,9961.15
50,45,-50,25,0.08,0.004,0.0005,4,-0.6007,9999.4
50,50,100,15,0.08,0.008,0.001,2,-12.6249,9987.38
40,60,100,20,0.08,0.002,0.0005,5,-18.5371,9981.46
40,60,-50,30,0.08,0.008,0.0001,1,-13.1883,9986.81
40,50,0,25,0.08,0.002,0.0005,5,-4.5501,9995.45
40,45,100,10,0.08,0.008,0.0001,1,-64.3571,9935.64
50,50,100,20,0.08,0.006,0.001,2,-15.7357,9984.26
40,45,-200,25,0.08,0.004,0.001,5,7.9488,10007.95
40,55,-150,20,0.08,0.008,0.0005,1,-18.9924,9981.01
50,40,-200,30,0.08,0.008,0.0005,4,10.6313,10010.63
45,50,-200,30,0.08,0.006,0.0001,4,4.8551,10004.86
40,60,-50,15,0.08,0.006,0.0005,1,-26.1204,9973.88
50,60,-50,25,0.08,0.006,0.001,1,-17.1239,9982.88
40,50,-50,20,0.08,0.008,0.0001,1,-19.1849,9980.82
45,50,-200,10,0.08,0.004,0.0001,4,2.7433,10002.74
50,50,100,20,0.08,0.008,0.001,2,-9.4687,9990.53
40,40,-200,30,0.08,0.008,0.0001,4,9.5603,10009.56
50,60,100,25,0.08,0.002,0.001,5,-13.719,9986.28
40,55,-100,10,0.08,0.002,0.0001,1,-39.565,9960.44
45,50,0,30,0.08,0.008,0.0005,1,-12.9516,9987.05
50,45,50,10,0.08,0.004,0.0001,4,-3.1014,9996.9
45,40,-50,25,0.08,0.008,0.0001,4,0.9213,10000.92
45,45,0,10,0.08,0.002,0.001,8,11.5197,10011.52
45,50,-100,25,0.08,0.004,0.001,1,-15.3495,9984.65
50,45,-50,20,0.08,0.008,0.001,1,-31.3066,9968.69
40,45,0,30,0.08,0.008,0.0005,1,-21.1942,9978.81
45,40,100,25,0.08,0.006,0.0001,5,22.0081,10022.01
45,55,-100,20,0.08,0.002,0.001,1,-21.4048,9978.6
45,45,-150,25,0.08,0.002,0.0001,6,6.0156,10006.02
50,40,0,30,0.08,0.006,0.0005,5,13.9633,10013.96
40,55,100,25,0.08,0.004,0.0005,5,-6.7875,9993.21
45,55,-200,20,0.08,0.004,0.0001,4,1.3716,10001.37
50,60,-150,25,0.08,0.006,0.0005,1,-15.5419,9984.46
45,40,-200,10,0.08,0.008,0.0005,4,31.894,10031.89
40,55,-150,15,0.08,0.008,0.001,1,-25.0023,9975.0
50,50,100,10,0.08,0.002,0.001,6,-16.386,9983.61
40,55,100,15,0.08,0.008,0.0001,4,-34.2178,9965.78
50,40,100,30,0.08,0.004,0.001,4,10.4323,10010.43
40,40,100,20,0.08,0.006,0.0001,5,27.5102,10027.51
50,55,100,25,0.08,0.006,0.0005,5,-5.8259,9994.17
40,45,-100,20,0.08,0.008,0.001,1,-31.3066,9968.69
45,60,-50,25,0.08,0.004,0.0005,1,-17.3154,9982.68
40,55,-150,10,0.08,0.004,0.001,1,-37.5034,9962.5
45,60,-200,30,0.08,0.004,0.001,5,5.4942,10005.49
40,50,-100,30,0.08,0.006,0.001,1,-12.5011,9987.5
40,40,-200,20,0.08,0.004,0.0001,5,12.1409,10012.14
40,50,-50,30,0.08,0.002,0.0001,5,-3.4586,9996.54
50,55,0,20,0.08,0.006,0.001,2,-18.1964,9981.8
50,40,-100,15,0.08,0.006,0.0005,5,27.9267,10027.93
40,60,-100,20,0.08,0.004,0.001,1,-19.3499,9980.65
45,50,-100,20,0.08,0.004,0.0001,1,-19.6196,9980.38
40,50,0,15,0.08,0.002,0.0005,5,-7.5836,9992.42
40,55,-150,20,0.08,0.006,0.0001,1,-19.1849,9980.82
50,45,-200,25,0.08,0.008,0.0001,4,20.41,10020.41
50,50,0,25,0.08,0.004,0.0005,1,-15.5419,9984.46
45,50,-200,15,0.08,0.006,0.001,4,4.2329,10004.23
45,40,0,10,0.08,0.006,0.0001,5,55.0203,10055.02
40,40,-200,25,0.08,0.008,0.0005,4,12.7576,10012.76
50,40,-200,20,0.08,0.006,0.0001,5,23.2242,10023.22
50,55,-150,25,0.08,0.004,0.0005,1,-15.5419,9984.46
40,55,-50,20,0.08,0.006,0.001,1,-19.3499,9980.65
45,45,50,15,0.08,0.004,0.001,6,12.6897,10012.69
40,50,-100,10,0.08,0.006,0.0005,1,-37.9849,9962.02
50,60,100,30,0.08,0.002,0.0005,5,-11.6974,9988.3
45,45,-50,20,0.08,0.008,0.001,1,-31.3066,9968.69
40,45,-150,10,0.08,0.004,0.0005,4,1.2044,10001.2
40,60,-50,25,0.08,0.008,0.0005,1,-15.6722,9984.33
50,40,-100,25,0.08,0.002,0.001,5,11.3874,10011.39
40,45,-50,30,0.08,0.006,0.0001,4,3.1293,10003.13
45,60,0,25,0.08,0.006,0.0001,1,-37.5498,9962.45
45,45,0,30,0.08,0.002,0.001,8,3.8399,10003.84
40,60,100,15,0.08,0.006,0.0001,3,-44.166,9955.83
45,60,-200,10,0.08,0.002,0.0005,6,11.2215,10011.22
45,55,50,10,0.08,0.006,0.0001,4,-56.692,9943.31
50,40,-100,20,0.08,0.008,0.0005,4,2.5528,10002.55
50,55,-100,15,0.08,0.008,0.0005,1,-28.859,9971.14
45,50,-50,20,0.08,0.008,0.0001,1,-19.6196,9980.38
50,55,100,30,0.08,0.008,0.0001,4,-22.2689,9977.73
50,55,-200,20,0.08,0.004,0.0005,4,1.8142,10001.81
50,60,-150,25,0.08,0.004,0.001,1,-15.3495,9984.65
45,60,0,20,0.08,0.008,0.001,1,-46.0786,9953.92
50,60,0,20,0.08,0.004,0.0005,2,-20.49,9979.51
50,55,-150,20,0.08,0.008,0.0001,1,-19.6196,9980.38
50,40,-50,30,0.08,0.006,0.0001,5,18.3401,10018.34
40,55,0,10,0.08,0.004,0.001,2,-33.6401,9966.36
45,40,100,30,0.08,0.008,0.0001,4,0.7678,10000.77
40,50,-150,10,0.08,0.004,0.0005,1,-37.9849,9962.02
45,60,50,30,0.08,0.008,0.0001,2,-41.7133,9958.29
40,45,-100,10,0.08,0.006,0.0005,4,10.5037,10010.5
40,60,0,25,0.08,0.002,0.001,2,-17.6928,9982.31
40,45,-50,20,0.08,0.004,0.0001,4,-1.5507,9998.45
50,50,-150,15,0.08,0.002,0.001,5,-4.3653,9995.63
45,50,-100,10,0.08,0.002,0.001,8,1.9437,10001.94
45,40,100,15,0.08,0.008,0.0001,4,1.5356,10001.54
50,45,50,30,0.08,0.004,0.0001,4,-1.0338,9998.97
40,60,-200,15,0.08,0.008,0.001,4,13.356,10013.36
50,45,-100,30,0.08,0.004,0.001,7,8.7921,10008.79
50,40,-100,30,0.08,0.006,0.001,4,12.3633,10012.36
45,55,100,15,0.08,0.006,0.0001,4,-43.9895,9956.01
40,60,0,10,0.08,0.006,0.001,1,-87.5481,9912.45
45,50,-100,25,0.08,0.006,0.0001,1,-15.6957,9984.3
45,40,-150,25,0.08,0.004,0.001,4,12.2908,10012.29
45,50,50,25,0.08,0.006,0.001,2,-12.5885,9987.41
45,45,-50,15,0.08,0.006,0.001,4,8.8103,10008.81
45,55,-200,15,0.08,0.008,0.0001,4,34.0166,10034.02
